,Station ID,CB_R,CL_R,CW_A,EN_A,PH1,PH5,PHSUP,KC_A,KT_A,MKaR,ST_A,SP_A,TP_A,MB_A,TK_A,TW_A,TM_A,TC_A,YL_A,XCNAQ259
1118,2016/01/21 00:00:00,25.0833,18.0870,18.7083,17.8333,-99999.0000,-99999.0000,11.0245,11.8182,18.7273,24.2917,14.2917,18.6364,15.2083,-99999.0000,-99999.0000,16.7083,28.4583,19.7500,22.4167,-99999.0000
1119,2016/01/22 00:00:00,16.7500,7.4167,8.7083,7.5714,-99999.0000,-99999.0000,5.8015,8.6250,10.3750,11.0000,8.7500,8.7083,10.3333,-99999.0000,-99999.0000,8.5417,23.0909,13.5000,15.8750,-99999.0000
1120,2016/01/23 00:00:00,31.0417,25.9167,23.3333,20.0952,-99999.0000,-99999.0000,29.9939,25.0833,32.3158,27.2500,21.2083,24.2083,25.4583,-99999.0000,-99999.0000,23.8333,40.7391,23.0417,32.3043,-99999.0000
1121,2016/01/24 00:00:00,22.9167,20.6250,19.9583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,17.6250,24.7917,22.9167,17.2083,19.1250,18.2500,-99999.0000,-99999.0000,17.3333,39.2500,21.3333,28.2917,-99999.0000
1122,2016/01/25 00:00:00,26.4211,21.4167,19.4783,-99999.0000,-99999.0000,-99999.0000,23.4084,16.3333,21.3333,21.4583,17.9167,19.6250,19.0417,-99999.0000,-99999.0000,18.2083,34.4500,18.2083,29.3750,-99999.0000
1123,2016/01/26 00:00:00,34.2083,28.7083,26.2500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,20.9583,28.0000,26.8333,24.7083,22.0833,27.3913,-99999.0000,-99999.0000,25.9167,43.9545,30.1667,39.2500,-99999.0000
1124,2016/01/27 00:00:00,25.0417,13.1500,14.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,10.4167,15.4167,20.7500,12.4167,16.4167,14.0870,-99999.0000,-99999.0000,14.4167,26.4167,12.5000,28.5500,-99999.0000
1125,2016/01/28 00:00:00,19.2273,11.8947,8.7222,-99999.0000,-99999.0000,-99999.0000,-99999.0000,10.2174,9.7826,18.5000,8.5789,16.1304,8.8125,-99999.0000,-99999.0000,11.6250,22.8000,7.9583,15.5238,-99999.0000
1126,2016/01/29 00:00:00,18.1667,8.0435,10.2857,-99999.0000,-99999.0000,-99999.0000,-99999.0000,10.1667,9.1364,15.6250,9.2857,11.9167,8.8000,-99999.0000,-99999.0000,9.7083,17.6667,12.2917,12.6190,-99999.0000
1127,2016/01/30 00:00:00,26.4167,18.7083,22.8333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,21.2500,20.2500,29.8333,16.5417,24.2083,15.2500,-99999.0000,-99999.0000,34.2917,34.6667,27.7083,23.6667,-99999.0000
1128,2016/01/31 00:00:00,22.8333,16.0455,16.8333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,15.2609,19.7826,22.7917,14.4583,18.4583,12.5833,-99999.0000,-99999.0000,14.8750,22.2273,11.4583,16.3750,-99999.0000
1129,2016/02/01 00:00:00,16.4583,7.9583,7.6250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,7.3750,9.2500,10.5000,5.1053,6.6316,5.5652,-99999.0000,-99999.0000,5.4167,-99999.0000,8.4583,10.0000,-99999.0000
1130,2016/02/02 00:00:00,26.7778,18.0000,17.2917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,15.0417,19.7500,20.8333,15.0000,15.1304,18.0000,-99999.0000,-99999.0000,15.8750,34.0000,20.7917,28.4286,-99999.0000
1131,2016/02/03 00:00:00,35.3333,27.9583,28.3500,25.5833,-99999.0000,-99999.0000,-99999.0000,24.4545,31.3333,32.5909,29.7083,28.7083,34.1250,-99999.0000,-99999.0000,28.5000,48.3000,34.1250,45.4348,-99999.0000
1132,2016/02/04 00:00:00,65.0000,56.0833,53.1250,43.9545,-99999.0000,-99999.0000,-99999.0000,42.5833,61.7083,59.3333,50.9000,49.9167,43.3750,-99999.0000,-99999.0000,52.2500,55.6250,42.7500,51.4583,-99999.0000
1133,2016/02/05 00:00:00,37.4091,30.5833,29.6250,23.7000,-99999.0000,-99999.0000,-99999.0000,24.4583,33.6667,31.9583,25.7917,29.7143,24.1667,-99999.0000,-99999.0000,26.1667,39.3333,27.7500,32.2500,-99999.0000
1134,2016/02/06 00:00:00,37.0000,30.0000,30.2500,26.1111,-99999.0000,-99999.0000,-99999.0000,27.7917,38.7500,32.1250,28.4583,31.8333,28.0000,-99999.0000,-99999.0000,29.0833,45.5417,28.0000,39.5833,-99999.0000
1135,2016/02/07 00:00:00,28.1667,20.9167,20.6667,18.6364,-99999.0000,-99999.0000,-99999.0000,21.7083,25.7083,26.8636,22.2083,22.5417,18.9583,-99999.0000,-99999.0000,18.5000,38.6250,17.6667,33.4583,-99999.0000
1136,2016/02/08 00:00:00,27.7083,19.6667,23.6667,24.2000,-99999.0000,-99999.0000,-99999.0000,21.3333,29.5000,29.7273,24.3750,25.5417,22.1667,-99999.0000,-99999.0000,19.5417,37.4583,17.9583,28.8750,-99999.0000
1137,2016/02/09 00:00:00,23.0417,21.3333,22.9583,17.5417,-99999.0000,-99999.0000,-99999.0000,18.5833,22.3333,22.9167,20.8333,21.7917,16.1667,-99999.0000,-99999.0000,18.2500,34.5417,19.9167,28.0000,-99999.0000
1138,2016/02/10 00:00:00,27.9583,19.7083,21.9583,21.1250,-99999.0000,-99999.0000,-99999.0000,21.8750,24.3750,24.7083,20.5833,23.4583,17.8750,-99999.0000,-99999.0000,18.3750,30.1667,16.5417,25.2500,-99999.0000
1139,2016/02/11 00:00:00,39.7368,33.9167,33.3333,34.0625,-99999.0000,-99999.0000,-99999.0000,26.0455,35.1667,36.4348,27.2083,42.7500,22.5833,-99999.0000,-99999.0000,27.2083,37.3043,21.7917,27.5000,-99999.0000
1140,2016/02/12 00:00:00,39.2917,23.4583,23.7917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,22.6250,24.5000,33.6667,16.0000,-99999.0000,15.9167,-99999.0000,-99999.0000,23.3750,22.7083,11.5833,17.7917,-99999.0000
1141,2016/02/13 00:00:00,24.5417,15.1250,13.5417,14.8000,-99999.0000,-99999.0000,-99999.0000,23.8750,21.9091,22.5833,15.4167,17.4167,14.7083,-99999.0000,-99999.0000,16.2917,20.2500,10.2500,15.6364,-99999.0000
1142,2016/02/14 00:00:00,32.0417,21.5833,20.9167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,21.9167,26.2500,24.1250,14.5417,19.0000,14.7500,-99999.0000,-99999.0000,20.4583,24.8696,17.9583,19.1667,-99999.0000
1143,2016/02/15 00:00:00,26.5833,20.9167,20.0833,18.2667,-99999.0000,-99999.0000,-99999.0000,21.1250,24.0455,22.2083,20.1250,21.4583,19.1250,-99999.0000,-99999.0000,19.7083,31.3182,20.7917,26.9545,-99999.0000
1144,2016/02/16 00:00:00,34.1429,30.5833,28.6667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,24.8750,30.4583,31.6667,26.3750,28.0417,29.1500,-99999.0000,-99999.0000,25.2083,42.4583,29.1667,39.6667,-99999.0000
1145,2016/02/17 00:00:00,33.5000,27.8750,27.1667,26.9167,-99999.0000,-99999.0000,-99999.0000,23.9167,30.1250,30.6667,25.6667,28.1667,30.1667,-99999.0000,-99999.0000,26.8750,44.6667,27.2500,43.0909,-99999.0000
1146,2016/02/18 00:00:00,33.0000,26.4286,28.6522,27.1250,-99999.0000,-99999.0000,-99999.0000,22.2917,29.3750,33.0000,26.5000,27.6667,26.7500,-99999.0000,-99999.0000,24.7083,45.6667,32.2917,44.0000,-99999.0000
1147,2016/02/19 00:00:00,33.2083,23.4167,22.9583,22.6190,-99999.0000,-99999.0000,-99999.0000,22.7000,23.7391,27.4583,20.5000,24.2917,23.7500,-99999.0000,-99999.0000,22.1250,36.4444,22.9583,32.5263,-99999.0000
1148,2016/02/20 00:00:00,43.6250,35.2917,36.4167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,35.0833,39.0833,39.7500,36.5833,38.4167,35.7083,-99999.0000,-99999.0000,33.8333,48.9167,27.8333,44.8750,-99999.0000
1149,2016/02/21 00:00:00,44.7917,45.6667,45.7917,47.5500,-99999.0000,-99999.0000,-99999.0000,41.9583,50.9583,47.5000,44.0417,48.8750,42.9583,-99999.0000,-99999.0000,38.4583,53.3750,26.1250,50.9583,-99999.0000
1150,2016/02/22 00:00:00,52.5833,48.0833,51.7500,39.7647,-99999.0000,-99999.0000,-99999.0000,48.0833,51.9583,49.2083,38.4444,47.8750,34.7917,-99999.0000,-99999.0000,56.5417,62.2500,40.2500,58.9545,-99999.0000
1151,2016/02/23 00:00:00,24.6667,15.5000,17.0000,10.5263,-99999.0000,-99999.0000,-99999.0000,10.6250,11.5417,16.0417,14.0833,14.5000,12.6667,-99999.0000,-99999.0000,12.8571,20.3500,14.0000,18.4091,-99999.0000
1152,2016/02/24 00:00:00,19.9545,10.9583,12.7500,10.9167,-99999.0000,-99999.0000,-99999.0000,10.7917,11.9583,15.0833,15.4167,13.9167,13.0000,-99999.0000,-99999.0000,11.8333,22.5000,12.3333,21.0455,-99999.0000
1153,2016/02/25 00:00:00,30.7500,23.6250,26.7083,23.8750,-99999.0000,-99999.0000,-99999.0000,23.0000,28.4167,30.6667,28.5417,26.2083,27.7917,-99999.0000,-99999.0000,25.8750,42.1667,28.9167,40.1667,-99999.0000
1154,2016/02/26 00:00:00,51.4167,45.1667,46.6250,39.2917,-99999.0000,-99999.0000,-99999.0000,34.8333,45.6190,48.5417,48.0000,43.3750,42.9167,-99999.0000,-99999.0000,42.8333,51.4167,37.3750,49.0833,-99999.0000
1155,2016/02/27 00:00:00,45.0833,36.8750,38.9167,25.6190,-99999.0000,-99999.0000,-99999.0000,22.5000,34.2917,38.0000,-99999.0000,31.7083,32.7917,-99999.0000,-99999.0000,37.7917,42.7273,31.6667,38.9167,-99999.0000
1156,2016/02/28 00:00:00,41.5417,34.3333,35.9583,25.0417,-99999.0000,-99999.0000,-99999.0000,28.0833,30.5833,39.7083,-99999.0000,31.8696,34.0833,-99999.0000,-99999.0000,33.7083,49.9091,27.1667,50.3333,-99999.0000
1157,2016/02/29 00:00:00,41.7083,35.6250,38.0833,37.8947,-99999.0000,-99999.0000,-99999.0000,35.2500,43.6250,41.2500,50.5333,37.6667,35.5417,-99999.0000,-99999.0000,38.1667,45.7083,37.4167,45.4583,-99999.0000
1158,2016/03/01 00:00:00,50.8750,44.8750,52.3333,48.5833,-99999.0000,-99999.0000,-99999.0000,44.4583,54.2083,53.8750,52.5833,50.0000,50.6667,53.2083,-99999.0000,49.0833,66.0833,-99999.0000,64.2500,-99999.0000
1159,2016/03/02 00:00:00,38.1905,30.3750,35.4167,34.0000,-99999.0000,-99999.0000,-99999.0000,29.3478,37.0000,41.4167,33.0000,34.9167,31.6250,32.0833,-99999.0000,29.0000,43.0833,26.2381,43.7917,-99999.0000
1160,2016/03/03 00:00:00,31.5556,22.2083,28.8750,24.0000,-99999.0000,-99999.0000,-99999.0000,24.6250,28.3750,34.5238,25.1667,26.8261,22.7083,26.0833,-99999.0000,24.7083,34.0833,20.5000,33.8750,-99999.0000
1161,2016/03/04 00:00:00,31.6364,22.9167,28.0000,25.5417,-99999.0000,-99999.0000,-99999.0000,21.7917,24.7917,34.0000,21.7917,28.9583,20.5833,25.2083,-99999.0000,20.5000,28.4737,23.9583,30.9167,-99999.0000
1162,2016/03/05 00:00:00,-99999.0000,24.5833,30.2917,16.0000,-99999.0000,-99999.0000,-99999.0000,22.1667,16.3333,31.4583,19.5833,29.7917,14.9583,20.4583,-99999.0000,23.2500,34.2083,20.2917,33.7083,-99999.0000
1163,2016/03/06 00:00:00,-99999.0000,25.9167,31.3750,15.7391,-99999.0000,-99999.0000,-99999.0000,20.4167,24.8750,30.3750,19.7500,26.9167,19.9167,18.1739,-99999.0000,22.7500,21.5217,21.5455,22.6316,-99999.0000
1164,2016/03/07 00:00:00,31.7368,25.7826,32.2917,30.5833,-99999.0000,-99999.0000,-99999.0000,23.2917,27.5833,38.8333,19.0833,34.5417,22.2083,21.1304,-99999.0000,22.8333,29.7826,24.3333,31.3750,-99999.0000
1165,2016/03/08 00:00:00,39.1667,25.2500,30.3333,36.0417,-99999.0000,-99999.0000,-99999.0000,19.5833,26.5000,40.4583,25.8421,33.4167,22.1667,21.3810,-99999.0000,20.7500,23.6250,15.6667,25.5500,-99999.0000
1166,2016/03/09 00:00:00,21.8500,-99999.0000,16.1429,18.3333,-99999.0000,-99999.0000,-99999.0000,10.8750,13.0455,-99999.0000,12.2500,17.2500,9.7083,8.6667,-99999.0000,11.1304,17.8000,8.6250,22.3529,-99999.0000
1167,2016/03/10 00:00:00,14.4583,6.7222,7.5263,5.5000,-99999.0000,-99999.0000,-99999.0000,5.3750,4.6087,8.1667,9.2083,6.5652,5.7500,5.3333,-99999.0000,5.1250,13.7222,7.3333,15.3333,-99999.0000
1168,2016/03/11 00:00:00,26.5417,17.7500,18.0417,14.7222,-99999.0000,-99999.0000,-99999.0000,14.4091,18.0000,23.0417,20.7500,18.7917,23.0000,19.8750,-99999.0000,18.7500,34.4348,24.7083,29.7917,-99999.0000
1169,2016/03/12 00:00:00,38.0000,27.4167,32.2083,30.5909,-99999.0000,-99999.0000,-99999.0000,22.5417,30.6250,40.1667,27.8333,33.0000,26.2500,29.0833,-99999.0000,25.2917,33.9565,21.2500,28.7391,-99999.0000
1170,2016/03/13 00:00:00,27.1250,15.2500,19.8750,14.7647,-99999.0000,-99999.0000,-99999.0000,15.7917,18.5000,24.7500,15.1250,20.5652,14.6667,14.7917,-99999.0000,16.5417,23.2174,19.7917,21.3333,-99999.0000
1171,2016/03/14 00:00:00,32.6250,20.5417,22.8333,16.9412,-99999.0000,-99999.0000,-99999.0000,18.2917,17.9583,27.1250,22.8750,24.0000,20.9583,20.8333,-99999.0000,18.7917,31.2917,20.0833,25.9583,-99999.0000
1172,2016/03/15 00:00:00,38.7143,29.6667,35.7500,26.7500,-99999.0000,-99999.0000,-99999.0000,29.3333,34.9583,39.8333,31.2500,36.4167,30.2381,29.2273,-99999.0000,29.0000,41.1250,28.1250,33.1250,-99999.0000
1173,2016/03/16 00:00:00,34.0000,26.5000,31.1250,22.5000,-99999.0000,-99999.0000,-99999.0000,21.3333,27.2083,33.8750,23.8750,29.6842,25.0417,24.0000,27.2727,20.5217,33.3478,22.0417,29.1667,-99999.0000
1174,2016/03/17 00:00:00,27.7083,17.1667,21.1667,11.0833,-99999.0000,-99999.0000,-99999.0000,17.6667,15.2500,29.9583,15.7500,24.5833,17.0417,18.1250,15.6667,15.4583,19.3333,16.8333,21.2917,-99999.0000
1175,2016/03/18 00:00:00,57.7917,36.7500,42.8750,23.6250,-99999.0000,-99999.0000,-99999.0000,51.2500,35.4500,53.3750,38.3333,48.9583,24.6667,19.0417,20.4545,54.4167,34.7083,21.2500,31.3810,-99999.0000
1176,2016/03/19 00:00:00,48.7083,28.7917,33.0000,22.4583,-99999.0000,-99999.0000,-99999.0000,35.2500,-99999.0000,40.1250,26.8750,35.7083,22.2500,19.2500,26.3750,36.5000,22.7083,16.7083,24.0000,-99999.0000
1177,2016/03/20 00:00:00,39.1667,30.0417,36.9583,28.9167,-99999.0000,-99999.0000,-99999.0000,28.2917,37.5833,47.3750,33.9583,38.0000,30.9583,35.0833,32.9167,26.7500,29.5333,24.9524,33.8333,-99999.0000
1178,2016/03/21 00:00:00,21.9167,12.5714,19.4211,13.4000,-99999.0000,-99999.0000,-99999.0000,12.0435,14.1000,19.7917,13.7500,18.8750,13.0417,15.5000,15.5833,11.1250,11.7000,11.4583,19.6471,-99999.0000
1179,2016/03/22 00:00:00,27.9167,18.6667,25.8750,15.8333,-99999.0000,-99999.0000,-99999.0000,17.3750,19.0000,29.5000,18.2083,26.3750,18.6250,19.2917,19.6250,16.9167,22.8696,16.1667,20.5833,-99999.0000
1180,2016/03/23 00:00:00,25.4375,19.1304,24.3478,11.1500,-99999.0000,-99999.0000,-99999.0000,21.7273,18.3500,31.1250,15.1250,27.5000,15.1250,14.7500,11.9048,24.0417,22.9500,16.2500,20.2727,-99999.0000
1181,2016/03/24 00:00:00,21.9130,10.2500,15.5652,9.0476,-99999.0000,-99999.0000,-99999.0000,15.8261,14.0000,20.8261,17.0000,17.2174,17.9167,17.6250,14.5000,13.3333,27.5882,16.1667,20.3750,-99999.0000
1182,2016/03/25 00:00:00,41.5000,32.5417,36.2917,23.2083,-99999.0000,-99999.0000,-99999.0000,30.6250,28.7917,41.8333,34.3333,35.6667,-99999.0000,30.1667,28.8333,32.3750,53.5833,31.7647,39.2917,-99999.0000
1183,2016/03/26 00:00:00,32.3333,23.5833,29.3333,22.6667,-99999.0000,-99999.0000,-99999.0000,27.0000,25.0833,33.0000,28.6667,29.7917,27.3333,30.4167,26.2917,29.5000,41.0833,33.5455,32.1364,-99999.0000
1184,2016/03/27 00:00:00,39.8750,29.5417,36.4167,28.3750,-99999.0000,-99999.0000,-99999.0000,35.2917,32.0417,41.2083,36.2083,36.8333,32.9167,-99999.0000,32.5000,32.5833,47.1667,33.2917,34.5417,-99999.0000
1185,2016/03/28 00:00:00,41.3636,29.3333,36.6250,29.0417,-99999.0000,-99999.0000,-99999.0000,34.0000,31.1250,41.2500,39.3333,36.2083,37.6250,-99999.0000,32.8333,34.7917,47.9583,36.0417,37.5417,-99999.0000
1186,2016/03/29 00:00:00,42.5556,28.7083,35.3333,29.0833,-99999.0000,-99999.0000,-99999.0000,32.2083,34.0417,39.1250,32.5417,37.6667,32.3750,34.4583,32.9583,29.0000,41.5000,27.8750,31.8333,-99999.0000
1187,2016/03/30 00:00:00,62.2083,45.0833,48.8333,34.2500,-99999.0000,-99999.0000,-99999.0000,37.9583,40.4167,58.6667,40.9583,52.7917,39.0000,38.3333,37.9167,44.0833,56.7917,50.3333,54.0952,-99999.0000
1188,2016/03/31 00:00:00,86.3333,62.8750,69.7500,44.8750,-99999.0000,-99999.0000,-99999.0000,54.6667,52.0435,70.2917,59.4167,55.8750,67.1667,40.4583,54.4583,61.6250,65.6250,69.4583,63.5833,-99999.0000
1189,2016/04/01 00:00:00,64.4000,45.3750,51.0833,38.1250,-99999.0000,-99999.0000,-99999.0000,41.9091,41.2609,62.4583,40.6250,47.2500,44.8750,39.0435,43.9565,41.3750,44.1250,30.4167,40.3636,-99999.0000
1190,2016/04/02 00:00:00,60.7500,41.8333,50.8750,39.8333,-99999.0000,-99999.0000,-99999.0000,35.3750,41.1250,58.0833,37.2500,46.0000,38.2917,43.0417,39.7917,31.0833,45.5833,22.4167,33.4762,-99999.0000
1191,2016/04/03 00:00:00,45.7917,23.5417,34.7917,24.8750,-99999.0000,-99999.0000,-99999.0000,28.1250,26.5000,36.0833,23.1250,31.6818,26.4583,30.8750,28.2500,30.9167,25.0833,14.7917,21.3810,-99999.0000
1192,2016/04/04 00:00:00,23.8333,8.1739,15.0833,7.1739,-99999.0000,-99999.0000,-99999.0000,15.2500,14.5417,20.4167,15.6667,16.2174,14.8750,13.8182,11.7500,14.8696,15.7083,5.8750,15.9444,-99999.0000
1193,2016/04/05 00:00:00,29.7917,13.5417,22.6250,16.5455,-99999.0000,-99999.0000,-99999.0000,16.5000,19.1667,-99999.0000,17.5417,24.6250,16.5417,14.6957,20.4091,13.2174,23.0000,10.7083,16.2500,-99999.0000
1194,2016/04/06 00:00:00,30.0455,18.7778,21.5417,17.8095,-99999.0000,-99999.0000,-99999.0000,15.5000,19.4167,25.6667,16.0417,20.5652,12.2083,13.0000,16.7083,15.8947,17.7917,11.3182,13.6667,-99999.0000
1195,2016/04/07 00:00:00,35.0952,25.7500,24.6667,22.7917,-99999.0000,-99999.0000,-99999.0000,20.1250,22.9565,32.8333,19.8333,28.5455,18.6250,17.3478,22.7083,22.2174,21.2500,13.4167,17.2917,-99999.0000
1196,2016/04/08 00:00:00,32.9167,17.6667,17.4211,17.4762,-99999.0000,-99999.0000,-99999.0000,22.2917,23.3500,25.0000,19.5217,19.2083,15.3750,18.6250,20.0833,22.8500,16.4737,9.6250,15.5833,-99999.0000
1197,2016/04/09 00:00:00,29.7500,16.7917,16.9583,16.2500,-99999.0000,-99999.0000,-99999.0000,21.7083,22.5417,22.5000,17.5000,21.0000,16.2500,17.0000,17.5000,25.0000,13.9583,8.3636,14.7500,-99999.0000
1198,2016/04/10 00:00:00,22.4583,-99999.0000,15.0833,10.0000,-99999.0000,-99999.0000,-99999.0000,12.3750,10.6250,16.0417,12.6522,15.5417,9.3636,9.0833,8.4583,15.8636,12.9583,10.5833,11.2500,-99999.0000
1199,2016/04/11 00:00:00,19.7083,7.6471,13.5833,9.0909,-99999.0000,-99999.0000,-99999.0000,9.3750,10.4545,16.2083,11.6250,14.2083,9.1667,8.2500,7.8750,8.5714,14.1667,8.5000,12.2083,-99999.0000
1200,2016/04/12 00:00:00,25.7727,11.6667,18.3750,14.3333,-99999.0000,-99999.0000,-99999.0000,13.5417,14.7917,22.9583,12.0500,18.9167,12.9048,10.4167,11.4583,13.1250,15.1250,9.5000,14.6250,-99999.0000
1201,2016/04/13 00:00:00,34.0952,15.0000,20.1818,13.8947,-99999.0000,-99999.0000,-99999.0000,22.0833,16.2174,24.8750,18.9167,23.1250,17.5000,11.7083,13.5238,25.0833,21.3750,15.0417,16.0417,-99999.0000
1202,2016/04/14 00:00:00,39.3182,21.3810,20.5417,16.7143,-99999.0000,-99999.0000,-99999.0000,24.7083,20.0500,29.2917,15.8750,26.6667,12.4167,8.5238,11.3750,24.8750,21.4167,15.0000,16.7083,-99999.0000
1203,2016/04/15 00:00:00,34.4583,26.6364,29.1667,24.0833,-99999.0000,-99999.0000,-99999.0000,19.6250,25.6316,35.8333,20.7917,32.2917,21.0417,23.6667,25.4583,20.3750,25.9583,14.9167,18.5417,-99999.0000
1204,2016/04/16 00:00:00,36.2273,20.1667,24.1250,24.3889,-99999.0000,-99999.0000,-99999.0000,23.2083,28.9048,32.1250,23.9583,24.6000,24.5417,17.2917,18.7083,27.4167,22.5833,15.7083,18.7917,-99999.0000
1205,2016/04/17 00:00:00,24.8750,12.8750,16.7917,15.0476,-99999.0000,-99999.0000,-99999.0000,18.1250,-99999.0000,21.4583,15.0417,18.2174,15.0000,-99999.0000,13.7083,22.8500,14.2083,10.7917,12.7917,-99999.0000
1206,2016/04/18 00:00:00,22.9583,12.3500,16.9167,11.3043,-99999.0000,-99999.0000,-99999.0000,14.4167,12.7273,19.5833,13.0833,16.6667,12.0000,-99999.0000,8.7083,17.2174,19.8333,17.7917,14.4091,-99999.0000
1207,2016/04/19 00:00:00,24.6667,16.1667,19.5417,14.2500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,15.9583,21.2083,14.0833,19.2500,14.1667,14.6250,12.5417,15.0000,17.4667,12.9500,20.4583,-99999.0000
1208,2016/04/20 00:00:00,41.5455,30.0909,33.2273,26.2500,-99999.0000,-99999.0000,-99999.0000,22.5882,26.0000,36.8750,26.9167,34.5417,24.2500,22.7917,25.5000,22.6250,30.7917,14.8750,23.2083,-99999.0000
1209,2016/04/21 00:00:00,47.6250,31.6667,29.8636,26.0000,-99999.0000,-99999.0000,-99999.0000,30.5833,24.4286,29.8750,24.8333,31.7368,22.0000,21.0000,26.7619,27.1739,20.7917,18.7500,16.4167,-99999.0000
1210,2016/04/22 00:00:00,29.8333,17.8750,16.7083,13.5000,-99999.0000,-99999.0000,-99999.0000,19.2500,15.8500,21.4583,15.4583,17.6842,15.1667,13.3333,12.6667,16.2917,14.6667,10.2500,14.2174,-99999.0000
1211,2016/04/23 00:00:00,27.1250,15.1250,15.9583,13.0833,-99999.0000,-99999.0000,-99999.0000,20.7500,18.7273,19.6667,12.5417,16.7917,15.4583,11.2917,12.4167,16.4500,15.3750,11.7083,11.1667,-99999.0000
1212,2016/04/24 00:00:00,30.5417,15.1667,17.9167,14.7143,-99999.0000,-99999.0000,-99999.0000,19.7917,16.8421,22.1250,14.1250,18.8636,11.8333,10.9583,12.8636,14.8750,10.7917,9.9167,8.7917,-99999.0000
1213,2016/04/25 00:00:00,28.8333,12.5000,15.3333,15.4211,-99999.0000,-99999.0000,-99999.0000,22.3750,22.3529,22.6667,15.7143,17.1250,15.4167,12.4167,13.5417,15.1905,15.9167,12.3333,10.9583,-99999.0000
1214,2016/04/26 00:00:00,22.8333,10.2500,12.3333,12.0435,-99999.0000,-99999.0000,-99999.0000,20.5000,22.5625,17.7083,13.3333,14.7083,12.6667,12.9583,11.4286,17.3750,9.9583,9.5417,8.5417,-99999.0000
1215,2016/04/27 00:00:00,42.5714,30.0833,26.4583,22.8333,-99999.0000,-99999.0000,-99999.0000,31.4167,31.2353,29.3333,27.2083,26.2083,35.1250,21.1333,24.7083,25.9167,32.7500,33.4583,28.8333,-99999.0000
1216,2016/04/28 00:00:00,42.7500,29.4167,31.3750,25.3333,-99999.0000,-99999.0000,-99999.0000,26.6667,25.3333,32.7391,21.1667,28.5833,24.4583,23.0833,21.7083,25.3684,27.4167,27.2083,24.5000,-99999.0000
1217,2016/04/29 00:00:00,42.5000,30.5000,35.0833,31.4583,-99999.0000,-99999.0000,-99999.0000,34.0000,33.5652,37.8333,30.8333,34.8333,30.3750,34.2917,31.9130,31.3333,39.3750,27.2500,35.7917,-99999.0000
1218,2016/04/30 00:00:00,51.3333,39.3333,43.8333,39.1667,-99999.0000,-99999.0000,-99999.0000,40.8333,38.5000,47.1250,36.2500,44.8750,41.9583,42.4583,39.5833,39.5417,49.5833,33.5833,45.8333,-99999.0000
1219,2016/05/01 00:00:00,34.6667,20.2500,27.8333,25.4545,-99999.0000,-99999.0000,-99999.0000,22.5417,23.1304,33.0833,20.0833,29.1739,22.0417,20.5417,21.6667,22.5000,28.7500,14.2083,22.6667,-99999.0000
1220,2016/05/02 00:00:00,33.2083,19.6667,22.5000,25.5833,-99999.0000,-99999.0000,-99999.0000,25.5000,28.7895,31.4167,18.2083,24.6667,26.6667,32.5417,32.8750,20.5217,22.7083,10.0000,18.2083,-99999.0000
1221,2016/05/03 00:00:00,27.3333,15.2917,15.3913,11.5000,-99999.0000,-99999.0000,-99999.0000,16.2500,17.6111,18.9000,13.2083,16.0000,13.4583,14.3333,13.5833,11.8182,13.6250,12.8333,12.1667,-99999.0000
1222,2016/05/04 00:00:00,26.0000,15.5833,16.5833,13.5789,-99999.0000,-99999.0000,-99999.0000,18.5833,-99999.0000,21.4762,15.2500,18.7500,16.3750,13.8750,14.1667,19.0000,19.4583,12.5833,17.4167,-99999.0000
1223,2016/05/05 00:00:00,31.5455,16.5000,18.4500,16.1000,-99999.0000,-99999.0000,-99999.0000,23.3750,-99999.0000,23.4167,16.5417,19.0417,16.0417,16.9167,-99999.0000,24.2083,16.3750,14.5833,15.0476,-99999.0000
1224,2016/05/06 00:00:00,28.0476,14.5000,16.5417,15.6250,-99999.0000,-99999.0000,-99999.0000,22.1667,-99999.0000,20.9583,13.7500,18.9091,15.0833,15.1250,14.9412,16.9545,16.7500,12.7083,14.0417,-99999.0000
1225,2016/05/07 00:00:00,27.8333,11.0417,13.6250,12.4167,-99999.0000,-99999.0000,-99999.0000,19.4500,15.8235,19.4348,11.3750,16.6522,12.6667,12.8333,13.8333,15.1739,13.0417,11.6364,12.0833,-99999.0000
1226,2016/05/08 00:00:00,24.0417,9.9167,12.0417,11.5455,-99999.0000,-99999.0000,-99999.0000,15.3750,-99999.0000,18.0000,10.8333,12.8571,10.4583,13.1667,11.2500,15.7000,11.5000,8.5000,9.6667,-99999.0000
